0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:14 +0900] "GET /ongjooProject/www/copy.jsp HTTP/1.1" 200 425
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:17 +0900] "GET /ongjooProject/www/member/memberUpdate.jsp HTTP/1.1" 200 3658
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:20 +0900] "GET /ongjooProject/www/member/Leave.jsp?id=aaa HTTP/1.1" 200 145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:22 +0900] "GET /ongjooProject/www/member/logout.jsp?id=aaa HTTP/1.1" 200 113
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:22 +0900] "GET /ongjooProject/www/index.jsp HTTP/1.1" 200 896
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:22 +0900] "GET /ongjooProject/www/left.jsp HTTP/1.1" 200 1666
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:22 +0900] "GET /ongjooProject/www/left.jsp HTTP/1.1" 200 1666
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:22 +0900] "GET /ongjooProject/www/head.jsp HTTP/1.1" 200 892
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:22 +0900] "GET /ongjooProject/www/copy.jsp HTTP/1.1" 200 425
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:22 +0900] "GET /ongjooProject/www/main.jsp HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:48 +0900] "POST /ongjooProject/www/member/loginProc.jsp HTTP/1.1" 200 145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:50 +0900] "GET /ongjooProject/www/index.jsp HTTP/1.1" 200 896
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:50 +0900] "GET /ongjooProject/www/left.jsp HTTP/1.1" 200 1206
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:50 +0900] "GET /ongjooProject/www/left.jsp HTTP/1.1" 200 1206
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:50 +0900] "GET /ongjooProject/www/head.jsp HTTP/1.1" 200 898
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:50 +0900] "GET /ongjooProject/www/main.jsp HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:50 +0900] "GET /ongjooProject/www/copy.jsp HTTP/1.1" 200 425
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:29:53 +0900] "GET /ongjooProject/www/member/memberList.jsp HTTP/1.1" 200 4272
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:00 +0900] "GET /ongjooProject/www/member/memberListUpdate.jsp?id=bbb HTTP/1.1" 200 3512
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:05 +0900] "POST /ongjooProject/www/member/memberUpdateProc.jsp HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:07 +0900] "GET /ongjooProject/www/member/memberList.jsp HTTP/1.1" 200 4273
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:17 +0900] "GET /ongjooProject/www/member/memberListDelete.jsp HTTP/1.1" 200 4262
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:23 +0900] "POST /ongjooProject/www/member/delete.jsp HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:24 +0900] "GET /ongjooProject/www/member/memberList.jsp HTTP/1.1" 200 3167
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:47 +0900] "GET /ongjooProject/www/board/list.jsp HTTP/1.1" 200 6145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:30:54 +0900] "GET /ongjooProject/www/board/read.jsp?num=20&board=tblBoard&nowPage=1&keyField=&keyWord= HTTP/1.1" 200 2112
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:31:24 +0900] "GET /ongjooProject/www/board/list.jsp?num=&board=&nowPage=2&keyField=&keyWord= HTTP/1.1" 200 4086
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:31:26 +0900] "GET /ongjooProject/www/board/list.jsp?num=&board=&nowPage=1&keyField=&keyWord= HTTP/1.1" 200 6145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:31:47 +0900] "GET /ongjooProject/www/board/read.jsp?num=20&board=tblBoard&nowPage=1&keyField=&keyWord= HTTP/1.1" 200 2112
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:32:49 +0900] "GET /ongjooProject/www/board/list.jsp HTTP/1.1" 200 6145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:32:54 +0900] "GET /ongjooProject/www/board/list2.jsp HTTP/1.1" 200 3990
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:32:56 +0900] "GET /ongjooProject/www/board/list.jsp HTTP/1.1" 200 6145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:32:59 +0900] "GET /ongjooProject/www/board/list2.jsp HTTP/1.1" 200 3990
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:33:01 +0900] "GET /ongjooProject/www/board/list.jsp HTTP/1.1" 200 6145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:33:07 +0900] "GET /ongjooProject/www/board/list2.jsp HTTP/1.1" 200 3990
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:33:21 +0900] "GET /ongjooProject/www/board/list.jsp HTTP/1.1" 200 6145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:33:26 +0900] "GET /ongjooProject/www/board/list2.jsp HTTP/1.1" 200 3990
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:33:31 +0900] "GET /ongjooProject/www/board/read.jsp?num=3&board=tblBoard2&nowPage=1&keyField=&keyWord= HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:35:41 +0900] "GET /ongjooProject/www/board/list2.jsp HTTP/1.1" 200 3990
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:35:43 +0900] "GET /ongjooProject/www/board/list.jsp HTTP/1.1" 200 6145
0:0:0:0:0:0:0:1 - - [12/Jun/2019:10:35:44 +0900] "GET /ongjooProject/www/board/list2.jsp HTTP/1.1" 200 3990
